"Building0","Building1","Building3","Building4","Building5","Building6","Solar0","Solar1","Solar2","Solar3","Solar4","Solar5","timestamp"
120.1915,14.661,396.865,1.01,2.525,27.462,0.3889,0.12045,0.13715,0.0916999999999999,0.01245,0.35975,2020-11-21 09:00:00
131.2565,3.724,402.63,1.04,2.78,28.028,0.0875999999999999,0.0214,0.0298999999999999,0.0248,0.00405,0.0918499999999999,2020-11-21 09:15:00
136.1815,6.7555,408.495,1,3.41,27.809,0.0222499999999999,0.00705000000000001,0.00445,0.0066,1e-04,0.02405,2020-11-21 09:30:00
138.9375,9.99299999999999,421.39,1,3.81,26.958,0.0146999999999999,0.00325,0.00215,0.00275,0,0.0065,2020-11-21 09:45:00
144.2465,13.459,422.485,1,3.6,27.114,0.01195,0.00115,0.00065,0.001,0,0.00445,2020-11-21 10:00:00
144.445,3.4005,393.005,1,3.605,27.12,0.01195,0.0011,0.00065,9e-04,0,0.00445,2020-11-21 10:15:00
145.5335,6.2605,394.265,1,4.115,26.963,0.01195,0.0011,0.00065,9e-04,0,0.00445,2020-11-21 10:30:00
145.946,9.66400000000001,393.12,1,4.44,27.012,0.01205,0.0011,0.00065,9e-04,0,0.00445,2020-11-21 10:45:00
146.629,12.926,389.08,1,5.325,27.71,0.012,0.0011,0.00065,9e-04,0,0.00445,2020-11-21 11:00:00
146.625,3.642,341.07,1,5,27.393,0.01235,0.0011,0.00065,9e-04,0,0.00445,2020-11-21 11:15:00
146.4965,6.1225,335.02,1,4.96,27.168,0.01245,0.0011,0.00065,9e-04,0,0.00445,2020-11-21 11:30:00
146.4395,9.85400000000001,330.455,1,5,27.018,0.0126,0.0011,0.00065,9e-04,0,0.00445,2020-11-21 11:45:00
146.553,13.783,328.105,1,4.94,27.122,0.01235,0.0011,0.00065,9e-04,0,0.00445,2020-11-21 12:00:00
146.204,3.751,299.75,1,4.94,27.115,0.01255,0.0011,0.00065,9e-04,0,0.00445,2020-11-21 12:15:00
146.319,5.5645,300.085,1,4.9,27.149,0.0126,0.0011,0.00065,9e-04,0,0.00445,2020-11-21 12:30:00
146.3235,8.236,302.32,1,5.24,27.334,0.011,5e-04,0.00035,0.00035,0,0.0037,2020-11-21 12:45:00
146.2405,11.819,296.845,1,4.535,27.126,0.0105,5e-04,0.00035,3e-04,0,0.0037,2020-11-21 13:00:00
146.4395,3.278,297.34,1.005,4.55,26.97,0.01075,5e-04,0.00035,3e-04,0,0.0037,2020-11-21 13:15:00
146.3955,6.243,296.155,1,4.52,27.221,0.01075,5e-04,0.00035,3e-04,0,0.0037,2020-11-21 13:30:00
146.3685,9.88250000000001,295.41,1,3.96,27.267,0.0108,5e-04,0.00035,3e-04,0,0.0037,2020-11-21 13:45:00
146.493,13.7305,295.005,1,3.985,27.088,0.01055,5e-04,0.00035,3e-04,0,0.0037,2020-11-21 14:00:00
146.4055,3.4705,290.415,1,4.025,26.846,0.0105,5e-04,0.00035,3e-04,0,0.0037,2020-11-21 14:15:00
146.487,6.741,288.455,1,3.83,27.69,0.0103,5e-04,0.00035,3e-04,0,0.0037,2020-11-21 14:30:00
146.5715,9.40499999999999,288.785,1,3.795,27.529,0.0103,5e-04,0.00035,3e-04,0,0.0037,2020-11-21 14:45:00
146.975,11.7665,288.765,1,3.805,27.168,0.0103,5e-04,0.00035,3e-04,0.0098,0.0037,2020-11-21 15:00:00
147.351,3.473,288.855,1,3.82,27.073,0.0103,5e-04,0.00035,3e-04,0.0098,0.0037,2020-11-21 15:15:00
147.2375,7.02349999999999,288.755,1,3.795,27.366,0.0103,5e-04,0.00035,3e-04,0.0098,0.0037,2020-11-21 15:30:00
147.4085,9.10850000000001,289.125,1.015,3.45,27.553,0.0104,5e-04,0.00035,3e-04,0,0.0037,2020-11-21 15:45:00
147.525,12.406,294.075,1,3.035,27.702,0.0106,5e-04,0.00035,3e-04,0,0.0037,2020-11-21 16:00:00
147.2405,3.7145,314.5,1,3.485,28.044,0.01035,5e-04,0.00035,3e-04,0,0.0037,2020-11-21 16:15:00
147.2665,7.25650000000001,317,1,2.825,28.729,0.01035,5e-04,0.00035,3e-04,0,0.0037,2020-11-21 16:30:00
147.351,10.5765,319.005,1,2.955,27.843,0.01045,5e-04,0.00035,3e-04,0,0.0037,2020-11-21 16:45:00
147.088,12.338,321.42,1.005,2.94,27.415,0.0106,5e-04,0.00035,3e-04,0,0.0037,2020-11-21 17:00:00
148.1805,3.438,326.495,1,3.11,28.904,0.0104,5e-04,0.00035,3e-04,0,0.0037,2020-11-21 17:15:00
148.438,8.62050000000001,314.39,1,4.295,30.502,0.0103,5e-04,0.00035,3e-04,0.1232,0.0037,2020-11-21 17:30:00
147.721,15.125,312.955,1,4.535,30.781,0.0103,5e-04,0.00035,0.00035,0.3948,0.0037,2020-11-21 17:45:00
147.781,21.075,299.195,1,4.555,29.035,0.0104,5e-04,4e-04,4e-04,0.27905,0.0037,2020-11-21 18:00:00
147.067,4.648,308.705,1,4.42,30.708,0.0103,5e-04,4e-04,4e-04,0.26855,0.0038,2020-11-21 18:15:00
148.6655,8.30550000000001,310.635,1,3.83,30.1,0.01035,5e-04,4e-04,4e-04,0.25825,0.0038,2020-11-21 18:30:00
151.2455,14.208,310.925,1,3.905,29.535,0.0105,1e-04,1e-04,0.00035,0.28015,0.00335,2020-11-21 18:45:00
151.1945,19.0975,311.185,1,3.74,29.307,0.0105,1e-04,1e-04,0.00035,0.2548,4e-04,2020-11-21 19:00:00
151.11,9.98199999999999,348.87,1,10.995,27.892,0.85675,0.28345,0.22685,0.2328,0.1782,0.6227,2020-11-21 19:15:00
148.3735,9.35799999999999,339.28,1.005,1.84,27.916,1.60305,0.6609,0.582,0.4881,0.19845,1.55085,2020-11-21 19:30:00
147.6855,8.75549999999999,308.995,1,1.835,28.293,2.34365,0.90775,0.835349999999999,0.825049999999999,0.2271,2.363,2020-11-21 19:45:00
144.25,17.651,300.095,1.005,16.415,29.097,2.7564,1.0521,0.882900000000001,0.935249999999999,0.38005,2.7175,2020-11-21 20:00:00
121.3995,9.9905,402.84,1.005,24.165,29.93,4.7339,2.258,2.2411,1.84885,0.65125,6.76655,2020-11-21 20:15:00
109.1465,11.028,395.655,1,26.54,33.308,17.29245,3.64755,4.00385,3.5264,1.02115,7.98145,2020-11-21 20:30:00
94.886,12.5845,451.71,1.005,24.585,33.492,19.62855,3.45225,3.5827,3.11465,1.2233,9.35765,2020-11-21 20:45:00
88.007,17.7225,478.2,1.015,26.765,33.615,20.60735,3.48225,3.31865,2.9099,1.41915,9.3048,2020-11-21 21:00:00
76.813,8.77199999999999,578.405,1.01,24.56,33.947,22.27055,3.43645,3.28165,3.22305,1.67495,9.65055,2020-11-21 21:15:00
69.582,11.5535,584.865,1.055,25.73,33.796,23.3039,2.589,3.0133,2.9319,2.33045,11.4934,2020-11-21 21:30:00
69.662,13.0225,576.305,1.01,24.975,34.191,21.4249,2.6477,3.02695,2.9031,2.3311,11.0996,2020-11-21 21:45:00
68.009,18.678,542.16,1.035,23.76,34.862,17.1829,2.5646,3.6846,3.37465,2.59245,9.78594999999999,2020-11-21 22:00:00
55.7525,6.7035,630.705,1.035,28.385,33.354,15.0135,2.3318,2.83345,2.3662,2.8826,8.82929999999999,2020-11-21 22:15:00
47.9729999999999,9.23850000000001,617.675,1.01,23.9,33.251,19.2674,4.1552,3.5855,3.0404,3.50245,11.34465,2020-11-21 22:30:00
47.651,11.362,553.685,1.06,22.26,32.33,20.96515,5.7566,5.5385,5.23809999999999,3.6777,15.0657,2020-11-21 22:45:00
52.29,18.1025,547.03,1.075,28.99,31.472,24.5363,5.74995,6.00365,5.20839999999999,3.70505,19.31135,2020-11-21 23:00:00
44.225,5.15,566.695,1.005,23.69,30.14,25.32045,5.9893,6.25015,5.39085,3.3971,20.3383,2020-11-21 23:15:00
48.901,7.7725,590.39,1,23.365,29.489,25.57435,6.41215,6.46645,5.78524999999999,4.04075,21.3163,2020-11-21 23:30:00
42.0685,12.0335,595.825,1,26.86,28.634,30.37215,7.63245,7.64715000000001,6.8972,4.4277,24.22,2020-11-21 23:45:00
40.861,18.3375,586.795,1.01,25.745,28.5080000000001,30.7294,7.73075,7.473,6.8602,4.95415,25.4961,2020-11-22 00:00:00
36.3395,6.9955,612.785,1.015,25.29,28.9010000000001,32.1694,8.2673,7.85465,7.0151,4.87765,26.5335,2020-11-22 00:15:00
38.5745,9.83899999999999,634.025,1,25.08,29.094,33.11415,8.43405,8.1263,7.1386,4.8109,27.16105,2020-11-22 00:30:00
42.736,11.527,632.535,1.005,25.635,30.004,34.46695,8.60804999999999,8.56089999999999,7.7987,4.5343,28.64595,2020-11-22 00:45:00
54.4495000000002,18.7685,623.26,1.005,23.84,30.08,37.6009,8.92794999999999,9.10299999999999,7.94715,4.8818,29.6286,2020-11-22 01:00:00
54.8185000000002,7.00300000000001,626.335,1.005,25.405,29.106,36.01365,8.8,8.63009999999998,7.69275,4.9825,27.7728,2020-11-22 01:15:00
54.7850000000002,9.38450000000001,628.2,1.005,24.91,28.803,37.11575,9.00669999999999,8.71924999999998,7.69805,5.0583,28.0885,2020-11-22 01:30:00
54.6665000000002,12.199,635.33,1.01,23.695,28.978,37.7261500000001,8.62705,8.78899999999998,7.8151,4.8573,28.2378,2020-11-22 01:45:00
53.6650000000002,19.1775,660.955,1.125,24.035,30.38,32.9968,7.95704999999999,8.48084999999998,7.6649,4.6226,26.61635,2020-11-22 02:00:00
51.0735000000002,7.9845,618.155,1.125,24.565,30.959,29.39855,7.95874999999999,7.66934999999999,7.32535,4.70755,24.9191,2020-11-22 02:15:00
50.4505000000001,8.9605,571.5,1.12,25.02,28.918,28.3391,7.91415,7.45209999999998,7.12375,4.7961,23.8772,2020-11-22 02:30:00
50.3980000000001,10.5905,511.53,1.05,25.67,30.4739999999999,30.964,8.2788,8.23809999999998,7.71145,4.9552,26.41635,2020-11-22 02:45:00
50.4400000000001,18.433,554.35,1.085,25.7,30.763,31.09285,8.918,8.67779999999999,8.0666,5.46295,27.75795,2020-11-22 03:00:00
51.5560000000001,10.2665,566.785,1.05,25.05,30.89,31.1383,8.4479,8.41439999999998,7.9563,5.1737,26.65135,2020-11-22 03:15:00
51.8660000000001,10.248,613.395,1.055,24.54,33.687,28.88765,8.28715000000001,7.82534999999999,7.40575000000001,5.1853,25.36745,2020-11-22 03:30:00
51.6210000000001,11.4605,658.22,1.18,24.72,37.884,28.49205,8.19835,7.6968,7.3408,4.6631,24.68255,2020-11-22 03:45:00
49.5040000000001,25.8665,796.715,1.125,27.27,42.872,28.4362,8.0829,7.3835,7.0786,4.019,24.74855,2020-11-22 04:00:00
51.6460000000001,11.853,851.745,1.15,24.735,42.893,26.6598,8.09255,7.2505,7.0178,4.36675,24.02395,2020-11-22 04:15:00
51.8660000000001,13.738,783.835,1.505,24.33,37.1829999999999,26.61445,8.07,7.27570000000001,6.9867,4.54895000000001,24.04135,2020-11-22 04:30:00
51.3865000000001,15.297,777.33,1.255,25.475,39.183,26.75505,7.8984,7.27495000000001,7.1178,4.51595,24.7579,2020-11-22 04:45:00
49.4730000000001,26.8995,688.82,1.36,25.215,38.609,25.50975,7.92795,7.0235,6.99495,4.3792,23.33,2020-11-22 05:00:00
51.3270000000001,10.143,653.075,1.33,24.09,37.065,24.36095,7.63325,6.80365,6.8804,4.0434,22.4275,2020-11-22 05:15:00
51.3830000000001,9.503,620.095,1.39,25.075,34.233,24.0478,7.58445,6.7805,6.7343,3.4946,21.8455,2020-11-22 05:30:00
24.5034999999999,9.337,555.945,1.14,24.69,31.013,24.10045,7.57185,6.6561,6.54005,3.05295,21.6914,2020-11-22 05:45:00
17.4725,17.733,519.525,1.15,25.91,30.402,24.89505,7.48595,6.68055,6.48845,2.5526,22.02825,2020-11-22 06:00:00
29.2679999999999,11.5765,763.015,1.105,18.67,38.137,18.58535,5.6436,5.18525,5.179,1.59715,17.8777,2020-11-22 06:15:00
45.3005,13.584,783.24,1.1,20.445,39.65,16.0436,3.69245,3.73204999999999,4.15660000000001,1.1942,14.25905,2020-11-22 06:30:00
64.2485,13.8855,717.9,1.05,14.645,34.834,9.49840000000002,2.15035,2.17085,2.26015,0.71415,8.234,2020-11-22 06:45:00
100.0185,22.171,705.81,1.045,3.99,34.692,1.3756,0.3404,0.37975,0.37055,0.45535,1.0759,2020-11-22 07:00:00
108.5725,9.05999999999999,575.535,1.015,4.35,34.224,0.984300000000002,0.2192,0.3196,0.25725,0.27995,0.7459,2020-11-22 07:15:00
113.775,10.7235,566.51,1.015,13.17,33.082,0.41855,0.13785,0.1514,0.10465,0.14315,0.3752,2020-11-22 07:30:00
111.319,13.416,574.9,1.01,13.255,32.92,0.17355,0.0389999999999999,0.0513499999999999,0.0450999999999999,0.0564499999999999,0.13375,2020-11-22 07:45:00
109.7915,21.7805,564.505,1.02,11.95,30.128,0.0471999999999999,0.0224499999999999,0.0202499999999999,0.01435,0.0642999999999999,0.0452,2020-11-22 08:00:00
125.888,5.15349999999999,443.825,1.025,2.675,30.195,0.0241,0.00885000000000001,0.00605,0.00825000000000001,0.01485,0.029,2020-11-22 08:15:00
125.089,9.3475,482.11,1.005,2.565,27.972,0.0159999999999999,0.00405,0.00215,0.00315,0.0075,0.00855000000000001,2020-11-22 08:30:00
125.718,12.183,486.075,1.055,2.625,27.366,0.0265,0.0029,0.00185,0.00535,0.00605,0.00525,2020-11-22 08:45:00
127.7455,15.9735,525.515,1,2.775,27.272,0.03715,0.00325,0.0023,0.00825,0,0.00715,2020-11-22 09:00:00
143.0975,2.9505,472.005,1,2.57,27.267,0.0265,0.0026,0.0017,0.00775,0,0.00375,2020-11-22 09:15:00
143.527,5.2985,481.955,1.005,2.575,28.721,0.02435,0.00195,0.0012,0.00735,0,0.01605,2020-11-22 09:30:00
143.635,8.225,453.055,1.015,2.795,28.745,0.03435,0.002,0.0015,0.0071,0,0.01605,2020-11-22 09:45:00
145.2105,15.133,439.345,1,3.235,28.605,0.02435,0.0011,8e-04,0.00685,0,0.01395,2020-11-22 10:00:00
145.718,2.925,460.5,1,3.53,28.574,0.01195,0.0011,8e-04,0.00395,0,0.01395,2020-11-22 10:15:00
146.3435,5.76499999999999,460.405,1.01,3.635,28.687,0.01195,0.0011,0.00085,0.0011,0,0.0037,2020-11-22 10:30:00
146.3065,8.20799999999998,458.28,1.025,3.41,28.398,0.01035,0.00055,4e-04,4e-04,0,0.0037,2020-11-22 10:45:00
146.818,12.161,453.645,1.005,3.72,28.172,0.01035,5e-04,4e-04,4e-04,0,0.0037,2020-11-22 11:00:00
146.684,3.29699999999999,363.635,1,3.71,28.164,0.01035,0.00055,0.00035,0.00035,0,0.0037,2020-11-22 11:15:00
146.5875,5.935,363.28,1,3.695,28.259,0.012,0.0011,8e-04,0.001,0,0.0037,2020-11-22 11:30:00
146.5295,8.03549999999999,364.705,1.015,3.76,27.405,0.01205,0.0011,8e-04,0.0039,0,0.0037,2020-11-22 11:45:00
146.3675,11.957,369.655,1.01,2.485,27.291,0.0244,0.0011,8e-04,0.0068,0,0.01395,2020-11-22 12:00:00
145.9985,2.83499999999999,309.595,1.01,2.86,27.206,0.0335,0.0011,8e-04,0.0068,0,0.01395,2020-11-22 12:15:00
145.957,5.59,307.395,1,2.795,27.964,0.02435,0.0011,8e-04,0.0068,0,0.01395,2020-11-22 12:30:00
145.6275,8.1715,306.6,1,2.865,28.849,0.0245,0.0011,8e-04,0.0068,0,0.01395,2020-11-22 12:45:00
145.753,11.6315,306.49,1,2.96,28.839,0.03345,0.0011,8e-04,0.0068,0,0.01395,2020-11-22 13:00:00
145.0945,3.309,299.085,1.045,3.07,27.079,0.0244,0.0011,8e-04,0.0068,0,0.01395,2020-11-22 13:15:00
145.5975,6.8485,297.015,1,3.17,27.056,0.02445,0.0011,8e-04,0.0068,0,0.01395,2020-11-22 13:30:00
145.8205,10.181,295.78,1,2.905,27.85,0.0335,0.0011,8e-04,0.0068,0,0.01395,2020-11-22 13:45:00
146.169,13.4935,294.735,1,2.485,26.696,0.01195,0.0011,8e-04,0.0039,0,0.0037,2020-11-22 14:00:00
146.0745,3.83399999999999,294.885,1,2.885,29.172,0.0122,0.0011,8e-04,0.001,0,0.0037,2020-11-22 14:15:00
146.087,6.82549999999999,294.66,1,2.675,31.169,0.01215,0.0011,8e-04,0.001,0,0.0037,2020-11-22 14:30:00
146.1715,11.619,295.035,1,2.835,28.987,0.01035,0.00055,0.00035,3e-04,0,0.0037,2020-11-22 14:45:00
146.0365,15.8665,295.885,1,2.85,28.19,0.0103,5e-04,0.00035,3e-04,0,0.0037,2020-11-22 15:00:00
146.1075,4.47149999999999,294.86,1,2.795,27.963,0.0103,5e-04,0.00035,3e-04,0,0.0037,2020-11-22 15:15:00
146.065,8.25749999999999,295.47,1,2.76,28.018,0.0103,5e-04,0.00035,3e-04,0,0.0037,2020-11-22 15:30:00
145.9,10.566,294.94,1,2.845,27.64,0.0103,5e-04,0.00035,3e-04,0,0.0037,2020-11-22 15:45:00
146.0405,16.4,295.53,1,2.685,27.352,0.0103,5e-04,0.00035,3e-04,0,0.0037,2020-11-22 16:00:00
145.911,4.236,295.385,1,2.675,27.286,0.0103,0.00055,0.00035,3e-04,0,0.0037,2020-11-22 16:15:00
145.997,7.67449999999999,296.24,1,2.465,28.053,0.01195,0.0011,8e-04,0.001,0,0.0037,2020-11-22 16:30:00
146.344,11.061,297.565,1,2.56,27.823,0.02435,0.0011,8e-04,0.0068,0,0.01395,2020-11-22 16:45:00
146.806,15.3665,297.625,1,2.735,26.654,0.03345,0.0011,8e-04,0.0068,0,0.01395,2020-11-22 17:00:00
147.3805,4.296,299.15,1,2.68,26.348,0.02435,0.0011,8e-04,0.0068,0,0.01395,2020-11-22 17:15:00
147.5715,8.90650000000002,300.345,1,2.6,26.648,0.02435,0.0011,8e-04,0.0068,0,0.01395,2020-11-22 17:30:00
147.6765,14.4115,299.65,1,2.71,26.621,0.03345,0.0011,8e-04,0.0068,0,0.01395,2020-11-22 17:45:00
147.855,19.1245,299.61,1,2.69,26.422,0.02435,0.0011,8e-04,0.0068,0,0.01395,2020-11-22 18:00:00
147.4485,5.43949999999999,335.42,1,2.725,26.683,0.03345,0.0011,8e-04,0.0068,0,0.01395,2020-11-22 18:15:00
147.457,9.95949999999998,335.165,1,2.64,27.197,0.02435,0.0011,8e-04,0.0068,0,0.01395,2020-11-22 18:30:00
147.226,14.0035,333.73,1,2.675,27.265,0.02435,0.0011,8e-04,0.0068,1e-04,0.01395,2020-11-22 18:45:00
146.863,18.9985,331.86,1,2.725,27.832,0.03345,0.0011,8e-04,0.0068,5e-05,0.01395,2020-11-22 19:00:00
145.6275,7.02099999999999,349.635,1,9.055,28.23,0.11915,0.0782499999999999,0.03895,0.06315,0.0123,0.13445,2020-11-22 19:15:00
145.625,8.81099999999998,346.79,1,1.92,28.194,0.3687,0.08945,0.0951,0.1377,0.1029,0.2387,2020-11-22 19:30:00
145.123,9.53349999999998,347.39,1,2.015,27.975,0.744249999999999,0.18775,0.1724,0.21045,0.08405,0.5451,2020-11-22 19:45:00
145.0435,19.9575,347.05,1,16.46,27.851,1.29935,0.319699999999999,0.2615,0.2904,0.1724,0.87665,2020-11-22 20:00:00
143.0455,6.26299999999999,452.53,1,24.565,27.881,2.394,0.638749999999999,0.553250000000001,0.46055,0.2369,1.62105,2020-11-22 20:15:00
141.239,10.562,463.465,1.005,24.855,32.764,2.68215,0.70945,0.633250000000001,0.47825,0.23795,1.9681,2020-11-22 20:30:00
139.6485,13.9355,483.975,1.01,26.93,33.802,4.305,1.05315,1.0643,0.85825,0.298,3.1246,2020-11-22 20:45:00
139.215,19.253,484.75,1.005,23.8,33.546,4.61595,1.3997,1.38695,1.15845,0.3508,3.7797,2020-11-22 21:00:00
138.0545,6.80449999999999,551.02,1.005,26.765,33.275,6.0041,1.57525,1.41655,1.2075,0.38525,4.43350000000001,2020-11-22 21:15:00
137.5975,9.82999999999999,560.695,1.005,25.91,34.502,9.87365000000002,1.9214,1.9795,1.5827,0.4298,4.99,2020-11-22 21:30:00
134.7605,12.9435,548.775,1.005,23.735,34.335,10.68155,1.7714,1.9729,1.75365,0.5235,4.19905,2020-11-22 21:45:00
134.45,19.248,548.4,1.015,28.39,35.265,11.27085,2.27545,2.3156,2.2369,0.6358,4.9004,2020-11-22 22:00:00
133.111,6.08299999999999,586.745,1.04,21.965,35.7190000000001,11.3508,2.11435,2.20685,2.07915,0.660449999999999,4.3172,2020-11-22 22:15:00
133.4425,10.1475,594.07,1.075,27.37,35.574,10.2212,1.8972,2.0502,1.9446,0.531400000000001,3.2866,2020-11-22 22:30:00
135.247,13.376,595.94,1.065,28.26,35.643,10.06635,1.929,2.00015,1.9782,0.5598,3.5992,2020-11-22 22:45:00
138.425,18.9525,584.04,1.095,21.665,35.294,9.78050000000001,1.7203,1.8267,1.76715,0.50275,3.7201,2020-11-22 23:00:00
113.773,5.97,606.185,1.13,28.09,36.248,13.41455,3.43385,3.86695,3.2045,0.950000000000001,8.1724,2020-11-22 23:15:00
106.1195,9.97099999999998,614.505,1.12,25.61,35.928,20.1039,2.8342,3.231,2.55205,1.515,10.42305,2020-11-22 23:30:00
106.9595,14.793,648.65,1.205,23.65,35.931,17.32785,2.57485,2.5265,1.9634,1.5798,9.53949999999999,2020-11-22 23:45:00
87.5765,20.5895,649.74,1.175,23.9,34.512,15.57275,2.5089,2.73265,2.56855,1.6298,8.94755,2020-11-23 00:00:00
67.4155,6.487,550.355,1.225,25.86,30.649,17.6108,4.00255,4.5924,4.0825,1.17925,11.32465,2020-11-23 00:15:00
51.2574999999999,9.62449999999999,547.29,1.245,23.71,32.24,17.22065,4.20285000000001,4.5339,3.8527,2.18265,12.9549,2020-11-23 00:30:00
47.7515,13.5345,530.91,1.34,23.78,32.591,23.38285,5.7674,6.13025,5.70109999999999,2.3024,17.26555,2020-11-23 00:45:00
54.6925,20.2115,566.95,1.325,27,33.724,24.64365,5.53475000000001,6.13365,5.17279999999999,2.39945,19.15605,2020-11-23 01:00:00
48.932,6.4305,777.235,1.33,23.385,34.691,25.1493,6.0654,6.2826,5.68339999999999,3.03455,20.9294,2020-11-23 01:15:00
46.123,10.762,771.53,1.09,26.38,35.508,30.09015,7.01995,6.64135,5.92315,5.27595,21.68165,2020-11-23 01:30:00
48.0975,12.7665,754.945,1.04,25.745,35.406,32.48355,7.87605,7.3331,6.1619,5.9364,23.8872,2020-11-23 01:45:00
52.3695000000002,18.8605,732.155,1.04,25.41,32.356,34.8534,8.55335,8.34944999999999,7.7992,5.85405000000001,27.92355,2020-11-23 02:00:00
49.4410000000001,5.8775,681.285,1.03,25.095,32.136,34.177,9.0129,8.06554999999999,8.01655000000001,5.94915,29.9099,2020-11-23 02:15:00
48.8830000000001,9.09000000000001,628.93,1.03,26.785,30.164,32.1694,9.10735,8.34889999999999,8.32750000000001,6.53855,29.46395,2020-11-23 02:30:00
22.876,14.1955,597.95,1.05,27.825,31.201,33.1442,9.34565,8.85159999999999,8.54869999999999,6.81239999999999,30.70075,2020-11-23 02:45:00
20.7195,19.068,573.77,1.085,26.8,31.227,35.7781500000001,10.5546,9.73064999999999,9.17085000000001,6.70915,33.5614,2020-11-23 03:00:00
23.775,6.8835,571.495,1.1,26.71,31.697,35.8096,10.325,9.40959999999999,9.09455,6.8053,33.1444,2020-11-23 03:15:00
23.7615,10.9315,614.42,1.205,24.825,32.766,34.82315,10.23535,9.07269999999999,8.73330000000001,6.57754999999999,32.2951,2020-11-23 03:30:00
23.5255,15.5735,645.935,1.115,26.46,33.005,34.42765,9.9933,8.86675,8.6446,6.70385,31.63045,2020-11-23 03:45:00
20.232,18.3255,696.19,1.135,26.125,34.171,30.5433,9.74375,8.4116,8.18784999999999,6.4808,30.66245,2020-11-23 04:00:00
12.027,6.73549999999999,769.945,1.185,27.95,35.393,27.7105,9.5579,7.85760000000001,7.8035,4.9635,29.27815,2020-11-23 04:15:00
9.271,10.8685,856.295,1.205,25.175,29.997,27.7824,9.23195,7.73695000000001,7.68739999999999,5.0968,28.6254,2020-11-23 04:30:00
8.62,16.001,840.87,1.195,25.89,34.933,27.8902,9.01025,7.77180000000001,7.77364999999999,5.1937,28.18085,2020-11-23 04:45:00
7.4855,20.96,812.915,1.15,26.095,33.791,27.05055,9.11515,7.64570000000001,7.77015,4.9735,27.78925,2020-11-23 05:00:00
7.3125,6.76049999999999,797.525,1.045,26.175,36.815,26.0832,8.96945,7.47610000000001,7.65565,4.77084999999999,27.2221,2020-11-23 05:15:00
4.76749999999999,11.011,735.055,1.015,26.19,37.016,26.14635,9.06999999999999,7.66640000000001,7.7369,4.4545,27.8506,2020-11-23 05:30:00
5.08949999999999,14.069,689.94,1.02,26.73,34.92,26.07925,9.0236,7.66900000000001,7.7148,4.2392,27.90395,2020-11-23 05:45:00
12.3625,15.508,674.1,1.015,26.31,33.825,27.13105,8.9175,7.69020000000001,7.477,4.0073,27.1258,2020-11-23 06:00:00
38.93,6.42449999999999,649.47,1.03,21.2,34.199,26.66135,8.71855,7.64360000000001,7.41925,3.5221,26.9093,2020-11-23 06:15:00
35.537,10.9125,644.53,1.015,21.575,34.003,22.68935,7.5026,6.41085,6.5687,3.28105,21.9617,2020-11-23 06:30:00
40.2319999999999,16.8445,652.625,1.05,18.325,34.427,18.6187,5.83305,5.7883,5.7093,2.75555,18.91955,2020-11-23 06:45:00
60.0139999999999,19.507,680.7,1.04,8.3,33.521,16.0221,5.67685,5.1409,5.06145,2.2613,17.33755,2020-11-23 07:00:00
94.2539999999999,4.9965,678.695,1.105,4.065,33.191,17.3286,5.46,4.69140000000001,4.71365,1.61605,17.6928,2020-11-23 07:15:00
104.7385,9.02249999999999,688.865,1.045,7.385,33.066,14.81125,3.89065,3.7853,3.9345,1.29885,14.61515,2020-11-23 07:30:00
139.1525,13.2005,667.115,1.145,11.19,32.377,10.17975,3.3441,3.0449,3.1912,1.029,11.71355,2020-11-23 07:45:00
149.6165,17.896,669.205,1.2,12.14,30.878,5.9658,2.75835,2.07705,2.51335,0.545899999999999,6.9293,2020-11-23 08:00:00
152.6205,4.0455,461.94,1.22,1.65,30.546,4.30005,1.4202,1.2462,1.4716,0.3837,5.12005,2020-11-23 08:15:00
156.3545,7.77699999999999,446.99,1.09,1.665,29.837,3.21235,0.771750000000001,0.645550000000001,0.84885,0.18635,3.2843,2020-11-23 08:30:00
142.5645,9.57400000000001,456.635,1.1,1.695,29.554,1.82675,0.33015,0.27705,0.31985,0.1423,1.9945,2020-11-23 08:45:00
136.189,15.1185,440.375,1.095,1.705,29.35,0.33795,0.0901499999999999,0.0808499999999999,0.0888999999999999,0.03585,0.4584,2020-11-23 09:00:00
144.035,3.674,400.93,1.16,1.71,29.333,0.1197,0.0389999999999999,0.0368999999999999,0.0340999999999999,0.0056,0.12,2020-11-23 09:15:00
154.1855,7.335,407.835,1.295,1.86,29.469,0.0780499999999998,0.0075,0.01995,0.0198,0.0015,0.0557,2020-11-23 09:30:00
152.1155,8.878,449.445,1.225,2.125,28.392,0.01235,4e-04,9e-04,0.00075,0.00955,0.0028,2020-11-23 09:45:00
153.956,15.436,501.91,1.37,2.285,27.947,0.01,0,0,0,0.00065,0,2020-11-23 10:00:00
154.602,2.842,424.645,1.29,2.29,28.084,0.01045,0,0,0,3e-04,0,2020-11-23 10:15:00
155.043,6.07400000000001,458.21,1.4,2.165,27.994,0.01075,0,0,0,0,0,2020-11-23 10:30:00
155.985,9.2915,460.96,1.565,1.77,27.943,0.01075,0,0,0,0.0173,0,2020-11-23 10:45:00
169.8335,14.666,467.235,1.48,1.79,27.799,0.01075,0,0,0,0.04325,0,2020-11-23 11:00:00
165.7875,2.9715,371.525,1.505,1.785,27.727,0.0114,0,0,0,0.02595,0,2020-11-23 11:15:00
